WID	ATCCode	Name	Synonym
1180198	R03CC07	Pirbuterol	Pirbuterolum [inn-latin]
1180289	A02BX05	Bismuth Subsalicylate	Bismuth
1180289	A02BX05	Bismuth Subsalicylate	Bismuth oxide salicylate
1180289	A02BX05	Bismuth Subsalicylate	Bismuth oxysalicylate
1180289	A02BX05	Bismuth Subsalicylate	Bismuth(III) subsalicylate
1180289	A02BX05	Bismuth Subsalicylate	Bismuthi subsalicylas
1180289	A02BX05	Bismuth Subsalicylate	Bismutum subsalicylicum
1180289	A02BA07	Bismuth Subsalicylate	Bismuth
1180289	A02BA07	Bismuth Subsalicylate	Bismuth oxide salicylate
1180289	A02BA07	Bismuth Subsalicylate	Bismuth oxysalicylate
1180289	A02BA07	Bismuth Subsalicylate	Bismuth(III) subsalicylate
1180289	A02BA07	Bismuth Subsalicylate	Bismuthi subsalicylas
1180289	A02BA07	Bismuth Subsalicylate	Bismutum subsalicylicum
1180289	A02BX12	Bismuth Subsalicylate	Bismuth
1180289	A02BX12	Bismuth Subsalicylate	Bismuth oxide salicylate
1180289	A02BX12	Bismuth Subsalicylate	Bismuth oxysalicylate
1180289	A02BX12	Bismuth Subsalicylate	Bismuth(III) subsalicylate
1180289	A02BX12	Bismuth Subsalicylate	Bismuthi subsalicylas
1180289	A02BX12	Bismuth Subsalicylate	Bismutum subsalicylicum
1180425	C07AB06	Bevantolol	1-(3,4-Dimethoxyphenethylamino)-3-(m-tolyloxy)-2-propanol
1180425	C07AB06	Bevantolol	Bevantololum [inn-latin]
1180605	C07AB01	Practolol	Tocris-0831
1180858	R03DA02	Oxtriphylline	Choline theophyllinate
1180858	R03DA02	Oxtriphylline	Choline theophylline
1181017	A10AB05	Insulin Aspart	Aspart
1181017	A10AB05	Insulin Aspart	Aspart Insulin
1181017	A10AB05	Insulin Aspart	B28-Aspart-Insulin
1181017	A10AB05	Insulin Aspart	INA-X14
1181017	A10AB05	Insulin Aspart	Insulin X14
1181017	A10AB05	Insulin Aspart	Insulin, Asp(B28)
1181017	A10AD05	Insulin Aspart	Aspart
1181017	A10AD05	Insulin Aspart	Aspart Insulin
1181017	A10AD05	Insulin Aspart	B28-Aspart-Insulin
1181017	A10AD05	Insulin Aspart	INA-X14
1181017	A10AD05	Insulin Aspart	Insulin X14
1181017	A10AD05	Insulin Aspart	Insulin, Asp(B28)
1181077	A10AE05	Insulin Detemir	29B-[N6-(Oxo-tetradecy)-l-lysine]-(1A-21A),(1B-29B)-insulin (human)
1181335	N03AB05	Fosphenytoin	(3-Phosphoryloxymethyl)phenytoin
1181335	N03AB05	Fosphenytoin	Fosfenitoina [inn-spanish]
1181335	N03AB05	Fosphenytoin	Fosphenytoin sodium
1181335	N03AB05	Fosphenytoin	Fosphenytoine [inn-french]
1181335	N03AB05	Fosphenytoin	Fosphenytoinum [inn-latin]
1181587	J01FA07	Josamycin	Antibiotic yl-704 A3
1181587	J01FA07	Josamycin	JM
1181587	J01FA07	Josamycin	Josamicina [inn-spanish]
1181587	J01FA07	Josamycin	Josamycine [inn-french]
1181587	J01FA07	Josamycin	Josamycinum [inn-latin]
1181587	J01FA07	Josamycin	Leucomycin A3
1181587	J01FA07	Josamycin	Leucomycin V, 3-acetate 4(sup B)-(3-methylbutanoate)
1181587	J01FA07	Josamycin	Leucomycin V, 3-acetate 4(sup beta)-(3-methylbutanoate)
1181587	J01FA07	Josamycin	Leucomycin V, 3-acetate 4B-(3-methylbutanoate)
1181876	C03BA02	Quinethazone	Chinetazone [dcit]
1181876	C03BA02	Quinethazone	Chinethazonum
1181876	C03BA02	Quinethazone	Quinetazona [inn-spanish]
1181876	C03BA02	Quinethazone	Quinethazon
1181876	C03BA02	Quinethazone	Quinethazonum [inn-latin]
1182042	J01DB04	Cefazolin	Cefazolin sodium
1182042	J01DB04	Cefazolin	Cefazoline
1182042	J01DB04	Cefazolin	Cephazolin
1182042	J01DB04	Cefazolin	CEZ
1182189	J01DC06	Cefonicid	Cefonicido [inn-spanish]
1182189	J01DC06	Cefonicid	Cefonicidum [inn-latin]
1182249	J01DD12	Cefoperazone	Cefoperazono [inn-spanish]
1182249	J01DD12	Cefoperazone	Cefoperazonum [inn-latin]
1182365	J01DC05	Cefotetan	Cefotetanum [inn-latin]
1182579	J01DD07	Ceftizoxime	Ceftizoxima [inn-spanish]
1182579	J01DD07	Ceftizoxime	Ceftizoximum [inn-latin]
1182664	J01DB09	Cefradine	Cephradine
1182825	M03AC01	Pancuronium	Bromure de pancuronium [inn-french]
1182825	M03AC01	Pancuronium	Bromuro de pancuronio [inn-spanish]
1182825	M03AC01	Pancuronium	Pancuronium bromide
1182825	M03AC01	Pancuronium	Pancuronium dibromide
1182931	M03AC06	Pipecuronium	Pipecurium
1182931	M03AC06	Pipecuronium	Pipecuronium bromide
1183103	C09AA08	Cilazapril	Inhibace
1183272	V03AE01	Polystyrene sulfonate	Sodium polystyrene sulfonate
1183272	V03AE01	Polystyrene sulfonate	Sodium polystyrene sulfonic acid
1183338	V03AB21	Potassium	K
1183338	V03AB21	Potassium	Kalium
1183338	V03AB21	Potassium	Potassium alloy
1183338	V03AB21	Potassium	UN1420
1183338	V03AB21	Potassium	UN2257
1183338	B05XA01	Potassium	K
1183338	B05XA01	Potassium	Kalium
1183338	B05XA01	Potassium	Potassium alloy
1183338	B05XA01	Potassium	UN1420
1183338	B05XA01	Potassium	UN2257
1183338	A12BA30	Potassium	K
1183338	A12BA30	Potassium	Kalium
1183338	A12BA30	Potassium	Potassium alloy
1183338	A12BA30	Potassium	UN1420
1183338	A12BA30	Potassium	UN2257
1183338	P03AA02	Potassium	K
1183338	P03AA02	Potassium	Kalium
1183338	P03AA02	Potassium	Potassium alloy
1183338	P03AA02	Potassium	UN1420
1183338	P03AA02	Potassium	UN2257
1183338	B05XA06	Potassium	K
1183338	B05XA06	Potassium	Kalium
1183338	B05XA06	Potassium	Potassium alloy
1183338	B05XA06	Potassium	UN1420
1183338	B05XA06	Potassium	UN2257
1183338	B05XA17	Potassium	K
1183338	B05XA17	Potassium	Kalium
1183338	B05XA17	Potassium	Potassium alloy
1183338	B05XA17	Potassium	UN1420
1183338	B05XA17	Potassium	UN2257
1183338	C03DA02	Potassium	K
1183338	C03DA02	Potassium	Kalium
1183338	C03DA02	Potassium	Potassium alloy
1183338	C03DA02	Potassium	UN1420
1183338	C03DA02	Potassium	UN2257
1183338	B05XA15	Potassium	K
1183338	B05XA15	Potassium	Kalium
1183338	B05XA15	Potassium	Potassium alloy
1183338	B05XA15	Potassium	UN1420
1183338	B05XA15	Potassium	UN2257
1183338	S01XA04	Potassium	K
1183338	S01XA04	Potassium	Kalium
1183338	S01XA04	Potassium	Potassium alloy
1183338	S01XA04	Potassium	UN1420
1183338	S01XA04	Potassium	UN2257
1183338	N05BA05	Potassium	K
1183338	N05BA05	Potassium	Kalium
1183338	N05BA05	Potassium	Potassium alloy
1183338	N05BA05	Potassium	UN1420
1183338	N05BA05	Potassium	UN2257
1183338	A12BA02	Potassium	K
1183338	A12BA02	Potassium	Kalium
1183338	A12BA02	Potassium	Potassium alloy
1183338	A12BA02	Potassium	UN1420
1183338	A12BA02	Potassium	UN2257
1183338	A12BA01	Potassium	K
1183338	A12BA01	Potassium	Kalium
1183338	A12BA01	Potassium	Potassium alloy
1183338	A12BA01	Potassium	UN1420
1183338	A12BA01	Potassium	UN2257
1183338	V03AB18	Potassium	K
1183338	V03AB18	Potassium	Kalium
1183338	V03AB18	Potassium	Potassium alloy
1183338	V03AB18	Potassium	UN1420
1183338	V03AB18	Potassium	UN2257
1183338	A12BA03	Potassium	K
1183338	A12BA03	Potassium	Kalium
1183338	A12BA03	Potassium	Potassium alloy
1183338	A12BA03	Potassium	UN1420
1183338	A12BA03	Potassium	UN2257
1183338	A12BA04	Potassium	K
1183338	A12BA04	Potassium	Kalium
1183338	A12BA04	Potassium	Potassium alloy
1183338	A12BA04	Potassium	UN1420
1183338	A12BA04	Potassium	UN2257
1183338	D08AX06	Potassium	K
1183338	D08AX06	Potassium	Kalium
1183338	D08AX06	Potassium	Potassium alloy
1183338	D08AX06	Potassium	UN1420
1183338	D08AX06	Potassium	UN2257
1183338	H03BC01	Potassium	K
1183338	H03BC01	Potassium	Kalium
1183338	H03BC01	Potassium	Potassium alloy
1183338	H03BC01	Potassium	UN1420
1183338	H03BC01	Potassium	UN2257
1183338	A12BA05	Potassium	K
1183338	A12BA05	Potassium	Kalium
1183338	A12BA05	Potassium	Potassium alloy
1183338	A12BA05	Potassium	UN1420
1183338	A12BA05	Potassium	UN2257
1183338	N02BA12	Potassium	K
1183338	N02BA12	Potassium	Kalium
1183338	N02BA12	Potassium	Potassium alloy
1183338	N02BA12	Potassium	UN1420
1183338	N02BA12	Potassium	UN2257
1183338	R05CA02	Potassium	K
1183338	R05CA02	Potassium	Kalium
1183338	R05CA02	Potassium	Potassium alloy
1183338	R05CA02	Potassium	UN1420
1183338	R05CA02	Potassium	UN2257
1184080	N05CA11	Heptabarbital	Heptabarb
1184080	N05CA11	Heptabarbital	Heptabarbitone
1184080	N05CA11	Heptabarbital	Heptabarbum
1184080	N05CA11	Heptabarbital	Heptadorm
1184080	N05CA11	Heptabarbital	Heptamal
1184080	N05CA11	Heptabarbital	Heptamalum
1184080	N05CA11	Heptabarbital	Heptbarbital
1184080	N05CA11	Heptabarbital	Medapan
1184080	N05CA11	Heptabarbital	Medomine
1184200	N05CA16	Hexobarbital	5-(1-cyclohexen-1-yl)-1,5-dimethylbarbituric acid
1184200	N05CA16	Hexobarbital	Hexobarbitone
1184200	N05CA16	Hexobarbital	Methexenyl
1184200	N05CA16	Hexobarbital	Methylhexabital
1184200	N01AF02	Hexobarbital	5-(1-cyclohexen-1-yl)-1,5-dimethylbarbituric acid
1184200	N01AF02	Hexobarbital	Hexobarbitone
1184200	N01AF02	Hexobarbital	Methexenyl
1184200	N01AF02	Hexobarbital	Methylhexabital
1184644	C07AA23	Penbutolol	(2S)-1-(tert-butylamino)-3-(2-cyclopentylphenoxy)propan-2-ol
1184644	C07AA23	Penbutolol	1-(tert-Butylamino)-3-(o-cyclopentylphenoxy)propan-2-ol
1184644	C07AA23	Penbutolol	2-Propanol, 1-(2-cyclopentylphenoxy)-3-((1,1-dimethylethyl)amino)-, (S)-
1184644	C07AA23	Penbutolol	HOE 893
1184644	C07AA23	Penbutolol	HOE 893D
1184644	C07AA23	Penbutolol	Penbutololum [INN-Latin]
1185158	C01CA11	Mephentermine	Mefenterdrin
1185158	C01CA11	Mephentermine	Mefentermin
1185158	C01CA11	Mephentermine	Mephenterdrine
1185158	C01CA11	Mephentermine	Mephenterdrinum
1185158	C01CA11	Mephentermine	Mephetedrine
1185158	C01CA11	Mephentermine	N-methylphentermine
1185308	N04BD02	Rasagiline	RAS
1186194	N06DX02	Ginkgo biloba	Adiantifolia
1186194	N06DX02	Ginkgo biloba	Bai Guo Ye
1186194	N06DX02	Ginkgo biloba	Baiguo
1186194	N06DX02	Ginkgo biloba	Fossil Tree
1186194	N06DX02	Ginkgo biloba	Ginkgo Folium
1186194	N06DX02	Ginkgo biloba	Herba Ginkgo Biloba
1186194	N06DX02	Ginkgo biloba	Japanese Silver Apricot
1186194	N06DX02	Ginkgo biloba	Kew Tree
1186194	N06DX02	Ginkgo biloba	Maidenhair Tree
1186194	N06DX02	Ginkgo biloba	Pei Go Su Ye
1186194	N06DX02	Ginkgo biloba	Salisburia Adiantifolia
1186194	N06DX02	Ginkgo biloba	Yen Xing
1186194	N06DX02	Ginkgo biloba	Yinhsing
1186315	A10BC01	Glycodiazine	Glidiazine
1186315	A10BC01	Glycodiazine	Glymidine
1186548	B05XA02	Sodium bicarbonate	Bicarbonate of soda
1186548	B05XA02	Sodium bicarbonate	Carbonic acid monosodium salt
1186548	B05XA02	Sodium bicarbonate	Sodium acid carbonate
1186548	B05XA02	Sodium bicarbonate	Sodium hydrocarbonate
1186548	B05XA02	Sodium bicarbonate	Sodium hydrogen carbonate
1186548	B05XA02	Sodium bicarbonate	Sodium hydrogencarbonate
1186548	B05CB04	Sodium bicarbonate	Bicarbonate of soda
1186548	B05CB04	Sodium bicarbonate	Carbonic acid monosodium salt
1186548	B05CB04	Sodium bicarbonate	Sodium acid carbonate
1186548	B05CB04	Sodium bicarbonate	Sodium hydrocarbonate
1186548	B05CB04	Sodium bicarbonate	Sodium hydrogen carbonate
1186548	B05CB04	Sodium bicarbonate	Sodium hydrogencarbonate
1186688	G04BE04	Yohimbine	Yohimbin
1186818	C10AB02	Bezafibrate	Bezafibrat
1186818	C10AB02	Bezafibrate	Bezafibrato [inn-spanish]
1186818	C10AB02	Bezafibrate	Bezafibratum [inn-latin]
1186935	M04AC01	Colchicine	Colchicin
1186935	M04AC01	Colchicine	Colchicina
1186935	M04AC01	Colchicine	Colchicinum
1187216	C01AA01	Digitoxin	Digitoksin
1187216	C01AA01	Digitoxin	Digitoxinum
1187216	C01AA01	Digitoxin	Digitoxoside
1187216	C01AA04	Digitoxin	Digitoksin
1187216	C01AA04	Digitoxin	Digitoxinum
1187216	C01AA04	Digitoxin	Digitoxoside
1187444	N02BA06	Salsalate	salicylsalicylic acid
1187444	N02BA06	Salsalate	Salsalatum [inn-latin]
1187444	N02BA06	Salsalate	Sasapyrine
1187692	N05AA02	Methotrimeprazine	Levomepromazine
1187941	J01MA05	Temafloxacin	Temafloxacin hydrochloride
1187941	J01MA05	Temafloxacin	Temafloxacina [spanish]
1187941	J01MA05	Temafloxacin	Temafloxacine [french]
1187941	J01MA05	Temafloxacin	Temafloxacinum [latin]
1188123	R03CC13	Clenbuterol	Clenbuterolum [inn-latin]
1188123	R03AC14	Clenbuterol	Clenbuterolum [inn-latin]
1188194	R03CC12	Bambuterol	Bambuterol hydrochloride
1188255	R03BB04	Tiotropium	Tiotropium bromide
1188426	R03DC02	Pranlukast	ONO-RS 411
1188572	J01DE01	Cefepime	Cefepima [spanish]
1188572	J01DE01	Cefepime	Cefepimum [latin]
1188692	J01DB10	Cefacetrile	7-Cyanacetylamino-cephalosporansaeure
1188692	J01DB10	Cefacetrile	Cefacetrilo [inn-spanish]
1188692	J01DB10	Cefacetrile	Cefacetrilum [inn-latin]
1188692	J01DB10	Cefacetrile	Cephacetrile
1188848	J01DD13	Cefpodoxime	Cefpodoxime proxetil
1188848	J01DD13	Cefpodoxime	CPDX-PR
1188848	J01DD13	Cefpodoxime	RU 51807
1188944	B01AA07	Acenocoumarol	Acenocoumarin
1188944	B01AA07	Acenocoumarol	Acenocoumarolum [INN-latin]
1188944	B01AA07	Acenocoumarol	Nicoumalone
1188944	B01AA07	Acenocoumarol	Nicumalon
1188944	B01AA07	Acenocoumarol	Nitrophenylacetylethyl-4-hydroxycoumarine
1188944	B01AA07	Acenocoumarol	Nitrovarfarian
1188944	B01AA07	Acenocoumarol	Nitrowarfarin
1189291	A07AA06	Paromomycin	Aminosidin
1189291	A07AA06	Paromomycin	Aminosidine
1189291	A07AA06	Paromomycin	Paramomycin sulfate
1189366	J01XX07	Nitroxoline	5-Nitroks
1189366	J01XX07	Nitroxoline	5-Nitrox
1189366	J01XX07	Nitroxoline	5-Nitroxine
1189366	J01XX07	Nitroxoline	5-NOK
1189366	J01XX07	Nitroxoline	Nitroxolina [inn-spanish]
1189366	J01XX07	Nitroxoline	Nitroxolinum [inn-latin]
1189436	R05CB11	Stepronin	Stepronine [inn-french]
1189436	R05CB11	Stepronin	Stepronino [inn-spanish]
1189436	R05CB11	Stepronin	Steproninum [inn-latin]
1189485	N02BB03	Aminophenazone	4-Dimethylaminoantipyrine
1189485	N02BB03	Aminophenazone	Aminopyrine
1189485	N02BB03	Aminophenazone	Dipyrine
1189571	A03FA05	Alizapride	Alizaprida [inn-spanish]
1189571	A03FA05	Alizapride	Alizapridum [inn-latin]
1189629	C01BA05	Ajmaline	Ajmalin
1189629	C01BA08	Ajmaline	Ajmalin
1189677	C01CE01	Amrinone	Amrinona [inn-spanish]
1189677	C01CE01	Amrinone	Amrinonum [inn-latin]
1189677	C01CE01	Amrinone	Inamrinone
1189677	C01CE01	Amrinone	Inamrinone lactate
1189830	C01BB04	Aprindine	Aprindin
1189830	C01BB04	Aprindine	Aprindina [inn-spanish]
1189830	C01BB04	Aprindine	Aprindinum [inn-latin]
1189830	C01BB04	Aprindine	Aprinidine
1189887	R07AB07	Almitrine	Almitrine bismesylate
1189887	R07AB07	Almitrine	Almitrine dimesylate
1189887	R07AB07	Almitrine	Almitrine mesylate
1189990	C10AC01	Cholestyramine	Colestyramine
1190178	N02BB01	Antipyrine	Acetasol
1190178	N02BB01	Antipyrine	Analgesine
1190178	N02BB01	Antipyrine	Anodynin
1190178	N02BB01	Antipyrine	Anodynine
1190178	N02BB01	Antipyrine	Antipirin
1190178	N02BB01	Antipyrine	Antipyrin
1190178	N02BB01	Antipyrine	Antipyrinum
1190178	N02BB01	Antipyrine	Azophen
1190178	N02BB01	Antipyrine	Azophenum
1190178	N02BB01	Antipyrine	Fenazon [czech]
1190178	N02BB01	Antipyrine	Fenazona [inn-spanish]
1190178	N02BB01	Antipyrine	Fenazone
1190178	N02BB01	Antipyrine	Phenazone
1190178	N02BB01	Antipyrine	Phenozone
1190178	S02DA03	Antipyrine	Acetasol
1190178	S02DA03	Antipyrine	Analgesine
1190178	S02DA03	Antipyrine	Anodynin
1190178	S02DA03	Antipyrine	Anodynine
1190178	S02DA03	Antipyrine	Antipirin
1190178	S02DA03	Antipyrine	Antipyrin
1190178	S02DA03	Antipyrine	Antipyrinum
1190178	S02DA03	Antipyrine	Azophen
1190178	S02DA03	Antipyrine	Azophenum
1190178	S02DA03	Antipyrine	Fenazon [czech]
1190178	S02DA03	Antipyrine	Fenazona [inn-spanish]
1190178	S02DA03	Antipyrine	Fenazone
1190178	S02DA03	Antipyrine	Phenazone
1190178	S02DA03	Antipyrine	Phenozone
1190294	A11CC03	Alfacalcidol	1-hydroxycholecalciferol
1190294	A11CC03	Alfacalcidol	1alpha-hydroxycholecalciferol
1190294	A11CC03	Alfacalcidol	1alpha-hydroxyvitamin D3
1190359	N05CE01	Glutethimide	Glutathimid
1190359	N05CE01	Glutethimide	Glutethimid
1190359	N05CE01	Glutethimide	Glutetimid
1190359	N05CE01	Glutethimide	Glutetimide
1190359	N05CE01	Glutethimide	Gluthetimide
1190450	G04BX06	Phenazopyridine	Pyridacil
1190630	N01AX11	Gamma Hydroxybutyric Acid	4-Hydroxy-butanoic acid
1190630	N01AX11	Gamma Hydroxybutyric Acid	4-hydroxybutanoate
1190630	N01AX11	Gamma Hydroxybutyric Acid	4-hydroxybutanoic acid
1190630	N01AX11	Gamma Hydroxybutyric Acid	4-Hydroxybutyric acid
1190630	N01AX11	Gamma Hydroxybutyric Acid	gamma-Hydroxybutyric acid
1190630	N01AX11	Gamma Hydroxybutyric Acid	GHB
1190630	N01AX11	Gamma Hydroxybutyric Acid	Juice
1190630	N01AX11	Gamma Hydroxybutyric Acid	Liquid Ecstasy
1190630	N01AX11	Gamma Hydroxybutyric Acid	Sodium oxybate
1190630	N07XX04	Gamma Hydroxybutyric Acid	4-Hydroxy-butanoic acid
1190630	N07XX04	Gamma Hydroxybutyric Acid	4-hydroxybutanoate
1190630	N07XX04	Gamma Hydroxybutyric Acid	4-hydroxybutanoic acid
1190630	N07XX04	Gamma Hydroxybutyric Acid	4-Hydroxybutyric acid
1190630	N07XX04	Gamma Hydroxybutyric Acid	gamma-Hydroxybutyric acid
1190630	N07XX04	Gamma Hydroxybutyric Acid	GHB
1190630	N07XX04	Gamma Hydroxybutyric Acid	Juice
1190630	N07XX04	Gamma Hydroxybutyric Acid	Liquid Ecstasy
1190630	N07XX04	Gamma Hydroxybutyric Acid	Sodium oxybate
1191008	N02AA09	Heroin	diacetylmorphine
1191008	N02AA09	Heroin	diamorphine
1191008	N02AA09	Heroin	morphine diacetate
1191189	N02AC05	Bezitramide	1-[1-(3-Cyano-3,3-diphenylpropyl)-4-piperidinyl]-1,3-dihydro-3-(1-oxopropyl)-2H-benzimidazol-2-one
1191189	N02AC05	Bezitramide	R 4845
1191430	R05DA01	Ethylmorphine	Dionine
1191430	R05DA01	Ethylmorphine	Ethyl morphine
1191430	S01XA06	Ethylmorphine	Dionine
1191430	S01XA06	Ethylmorphine	Ethyl morphine
1192040	A08AA07	Cathine	(+)-norephedrin
1192040	A08AA07	Cathine	(+)-Norpseudoephedrine
1192040	A08AA07	Cathine	(1S,2R)-(+)-Norephedrine
1192040	A08AA07	Cathine	D-Cathine
1192040	A08AA07	Cathine	D-norephedrine
1192040	A08AA07	Cathine	D-phenylpropanolamine
1192040	A08AA07	Cathine	Katine
1192040	A08AA07	Cathine	norpseudoephedrine
1192040	A08AA07	Cathine	Pseudonorephedrine
1192040	A08AA07	Cathine	β
1192040	A08AA07	Cathine	-hydroxyamphetamine
1192166	N05BA15	Camazepam	CMZ
1192166	N05BA15	Camazepam	CZ
1192551	A07DA04	Difenoxin	Diphenoxin
1192551	A07DA04	Difenoxin	McN-JR 15403-11
1192551	A07DA04	Difenoxin	R-15403
1193345	N05CC02	Chlorhexadol	2-methyl-4-(2,2,2-trichloro-1-hydroxy-ethoxy)pentan-2-ol
1193345	N05CC02	Chlorhexadol	2-Methyl-4-(2,2,2-trichloro-1-hydroxyethoxy)-2-pentanol
1193345	N05CC02	Chlorhexadol	2-methyl-4-(2,2,2-trichloro-1-hydroxyethoxy)pentan-2-ol
1193345	N05CC02	Chlorhexadol	2-Pentanol
1193345	N05CC02	Chlorhexadol	Cloralodol
1193345	N05CC02	Chlorhexadol	Lora
1193345	N05CC02	Chlorhexadol	Mecoral
1193345	N05CC02	Chlorhexadol	Medodorm
1193345	N05CC02	Chlorhexadol	Merchloral
1193650	N05CD03	Flunitrazepam	Flunitrazepamum [inn-latin]
1193987	N02AA08	Dihydrocodeine	DF-118
1193987	N02AA08	Dihydrocodeine	DHC
1193987	N02AA08	Dihydrocodeine	Paracodeine
1193987	N02AA08	Dihydrocodeine	Parzone
1194155	N05BA22	Cloxazolam	Cloxazolazepam
1194155	N05BA22	Cloxazolam	CS-370
1194155	N05BA22	Cloxazolam	MT 14-411
1194317	N05BA08	Bromazepam	7-Bromo-5-(2-pyridyl)-3H-1,4-benzodiaxepin-2(1H)-one
1194317	N05BA08	Bromazepam	7-Bromo-5-(2-pyridyl)-3H-1,4-benzodiazepin-2(1H)-one
1194317	N05BA08	Bromazepam	Bromazepamum [inn-latin]
1194936	N05BA17	Fludiazepam	Fludiazepamum [inn-latin]
1195267	N06BA02	Dextroamphetamine	(+)-(S)-amphetamine
1195267	N06BA02	Dextroamphetamine	(S)-amphetamine
1195267	N06BA02	Dextroamphetamine	d-amphetamine
1195267	N06BA02	Dextroamphetamine	dexamphetamine
1195267	N06BA02	Dextroamphetamine	Dextroamphetamine
1195447	N06BA03	Methamphetamine	(+ )-methylamphetamine
1195447	N06BA03	Methamphetamine	(+)-(s)-deoxyephedrine
1195447	N06BA03	Methamphetamine	(+)-(s)-n-alpha-dimethylphenethylamine
1195447	N06BA03	Methamphetamine	(+)-2-(N-Methylamino)-1-phenylpropane
1195447	N06BA03	Methamphetamine	(+)-methamphetamine
1195447	N06BA03	Methamphetamine	(+)-methylamphetamine
1195447	N06BA03	Methamphetamine	(+)-n-methylamphetamine
1195447	N06BA03	Methamphetamine	(+)-n,alpha-dimethyl-beta-phenylethylamine
1195447	N06BA03	Methamphetamine	(+)-n,alpha-dimethylphenethylamine
1195447	N06BA03	Methamphetamine	(2S)-N-methyl-1-phenylpropan-2-amine
1195447	N06BA03	Methamphetamine	(s)-(+)-deoxyephedrine
1195447	N06BA03	Methamphetamine	(s)-(+)-methamphetamine
1195447	N06BA03	Methamphetamine	(s)-(+)-n,alpha,dimethylphenethylamine
1195447	N06BA03	Methamphetamine	(s)-methamphetamine
1195447	N06BA03	Methamphetamine	(s)-methylamphetamine
1195447	N06BA03	Methamphetamine	(s)-n,alpha-dimethylbenzeneethanamine
1195447	N06BA03	Methamphetamine	(s)-n,alpha-dimethylbenzeneethanoamine
1195447	N06BA03	Methamphetamine	1-Phenyl-2-methylamino-propan [German]
1195447	N06BA03	Methamphetamine	1-Phenyl-2-methylaminopropane
1195447	N06BA03	Methamphetamine	2S-(+)-Methamphetamine
1195447	N06BA03	Methamphetamine	D-(s)-methamphetamine
1195447	N06BA03	Methamphetamine	d-1-Phenyl-2-methylaminopropan [German]
1195447	N06BA03	Methamphetamine	D-1-Phenyl-2-methylaminopropane
1195447	N06BA03	Methamphetamine	D-deoxyephedrine
1195447	N06BA03	Methamphetamine	D-desoxyephedrine
1195447	N06BA03	Methamphetamine	D-methamphetamine
1195447	N06BA03	Methamphetamine	D-methylamphetamine
1195447	N06BA03	Methamphetamine	D-n-methylamphetamine
1195447	N06BA03	Methamphetamine	D-n,alpha-dimethylphenethylamine
1195447	N06BA03	Methamphetamine	D-phenylisopropylmethylamine
1195447	N06BA03	Methamphetamine	Desoxyephedrine hydrochloride
1195447	N06BA03	Methamphetamine	Ice
1195447	N06BA03	Methamphetamine	L-methamphetamine
1195447	N06BA03	Methamphetamine	Metamfetamina [inn-spanish]
1195447	N06BA03	Methamphetamine	Metamfetaminum [inn-latin]
1195447	N06BA03	Methamphetamine	Metamphetamine
1195447	N06BA03	Methamphetamine	Metanfetamina [inn-spanish]
1195447	N06BA03	Methamphetamine	Meth
1195447	N06BA03	Methamphetamine	Methamphetaminum [inn-latin]
1195447	N06BA03	Methamphetamine	Methyl-beta-phenylisopropylamine
1195447	N06BA03	Methamphetamine	Methylamphetamine
1195447	N06BA03	Methamphetamine	N-Methyl-1-phenyl-2-propanamine
1195447	N06BA03	Methamphetamine	N-methyl-beta-phenylisopropylamin [german]
1195447	N06BA03	Methamphetamine	N-methyl-beta-phenylisopropylamine
1195447	N06BA03	Methamphetamine	N-methylamphetamine
1195447	N06BA03	Methamphetamine	S-(+)-methamphetamine
1195857	C07AA02	Oxprenolol	(+-)-oxprenolol
1195857	C07AA02	Oxprenolol	(+)-1-(o-(Allyloxy)phenoxy)-3-(isopropylamino)propan-2-ol
1195857	C07AA02	Oxprenolol	(1)-1-(o-(Allyloxy)phenoxy)-3-(isopropylamino)propan-2-ol
1195857	C07AA02	Oxprenolol	1-(Isopropylamino)-2-hydroxy-3-(o-(allyloxy)phenoxy)propane
1195857	C07AA02	Oxprenolol	1-(o-(Allyloxy)phenoxy)-3-(isopropylamino)-2-propanol
1195857	C07AA02	Oxprenolol	1-[2-(Allyloxy)phenoxy]-3-(isopropylamino)-2-propanol
1195857	C07AA02	Oxprenolol	DL-oxprenolol
1195857	C07AA02	Oxprenolol	Osprenololo [dcit]
1195857	C07AA02	Oxprenolol	Oxprenololum [inn-latin]
1196258	A05AA02	Ursodeoxycholic acid	(3alpha,5beta,7beta)-3,7-dihydroxycholan-24-oic acid
1196258	A05AA02	Ursodeoxycholic acid	3-alpha,7-beta-Dihydroxy-5-beta-cholanoic acid
1196258	A05AA02	Ursodeoxycholic acid	3-alpha,7-beta-Dihydroxycholanic acid
